ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
38,8,1,56.991279069767444,167.34883720930233,0,8
38,9,1,73.6145038167939,161.84732824427482,0,9
38,10,1,56.32701421800948,150.5260663507109,0,10
38,11,1,76.3644859813084,174.54205607476635,0,11
38,12,1,43.97575757575758,182.94545454545454,0,12
38,13,1,51.99570815450644,198.90987124463518,0,13
39,1,1,131.46058091286307,66.44813278008299,0,1
39,2,1,115.69162995594714,74.00881057268722,0,2
39,3,1,119.6782334384858,80.37539432176656,0,3
39,4,1,120.54314720812182,94.50253807106598,0,4
39,5,1,96.57619047619048,99.45238095238095,0,5
39,6,1,93.56967213114754,112.54918032786885,0,6
39,7,1,84.7369337979094,133.9128919860627,0,7
39,8,1,71.90829694323143,122.5764192139738,0,8
39,9,1,62.11175337186898,153.89595375722544,0,9
39,10,1,73.11439114391143,163.6439114391144,0,10
39,11,1,56.31858407079646,150.9513274336283,0,11
39,12,1,78.82857142857142,173.23673469387754,0,12
39,13,1,54.16959064327485,181.59649122807016,0,13
39,14,1,32.547872340425535,193.40425531914894,0,14
39,15,1,51.374015748031496,199.20078740157481,0,15
39,16,1,34.13725490196079,201.0735294117647,0,16
40,1,1,131.55737704918033,67.17213114754098,0,1
40,2,1,121.01223241590215,76.33944954128441,0,2
40,3,1,116.07692307692308,72.07692307692308,0,3
40,4,1,120.3219512195122,96.50731707317073,0,4
40,5,1,97.31944444444444,98.62962962962963,0,5
40,6,1,78.19939577039275,132.20694864048338,0,6
40,7,1,85.59599332220367,132.91151919866445,0,7
40,8,1,71.80497925311204,122.60580912863071,0,8
40,9,1,72.87544483985765,163.98932384341637,0,9
40,10,1,56.14592274678112,152.48497854077254,0,10
40,11,1,79.6600790513834,172.87747035573122,0,11
40,12,1,50.662721893491124,175.7041420118343,0,12
40,13,1,53.19318181818182,182.27272727272728,0,13
40,14,1,31.20855614973262,194.06951871657753,0,14
40,15,1,50.975903614457835,199.0281124497992,0,15
40,16,1,32.40816326530612,202.10714285714286,0,16
