ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
22,1,1,117.67816091954023,54.348659003831415,0,1
22,2,1,131.72941176470587,55.5921568627451,0,2
22,3,1,122.71119133574007,74.28880866425993,0,3
22,4,1,146.26978417266187,84.01438848920863,0,4
22,5,1,86.78776978417267,90.38129496402878,0,5
22,6,1,89.59245283018868,102.79622641509434,0,6
23,1,1,118.06367041198502,54.10112359550562,0,1
23,2,1,131.6412213740458,55.717557251908396,0,2
23,3,1,122.53068592057761,74.30324909747293,0,3
23,4,1,145.66433566433565,83.37762237762237,0,4
23,5,1,87.07857142857142,90.67857142857143,0,5
23,6,1,89.23616236162361,102.4760147601476,0,6
