CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
54,6,23.08661460876465,23.08661460876465,0.0,1,NaN,0.09065989575020908
55,6,18.382904052734375,18.382904052734375,0.0,1,NaN,1.9756881256228167
56,6,19.0,19.0,0.0,1,NaN,1.5707963267948966
57,7,18.783905029296875,18.783905029296875,0.0,1,NaN,0.4182243489036704
58.0,5.0,22.126909255981445,22.46535873413086,-0.127,9.0,0.374,2.55359012071789
59.0,5.0,19.306812286376953,22.188007354736328,-0.391,6.0,0.311,2.55359012071789
60.0,6.0,24.748737335205078,27.2718563079834,0.122,4.0,0.887,2.4468544192320674
61.0,6.0,22.120777130126953,28.778345108032227,0.24,6.0,0.748,2.4858970266029017
62.0,6.0,23.606189727783203,31.000001907348633,-0.144,6.0,0.627,2.49809150807632
63.0,6.0,27.549243927001953,37.42789077758789,-0.196,2.0,0.385,2.5748633849264158
64.0,6.0,18.0,39.95038604736328,0.225,8.0,0.447,2.563690758363261
65.0,6.0,22.58894157409668,31.866979598999023,-0.012,6.0,0.223,2.6292031895986647
66.0,6.0,18.944034576416016,24.684158325195312,-0.006,2.0,0.208,2.55359012071789
67.0,6.0,22.070741653442383,30.526601791381836,-0.124,6.0,0.741,2.134112621363283
68.0,6.0,24.686193466186523,33.611297607421875,-0.264,3.0,0.909,2.085247676680991
69.0,6.0,20.46573257446289,38.46006774902344,-0.385,5.0,0.839,2.0812845933733306
70.0,6.0,20.124608993530273,22.070741653442383,0.05,3.0,0.156,1.8157750060567805
71.0,6.0,13.924245834350586,19.922346115112305,0.122,9.0,0.554,1.8925468662621197
72.0,6.0,26.167312622070312,21.376659393310547,0.002,4.0,0.511,1.7681918907414147
73,6,20.784751892089844,29.824451446533203,0.0,1,NaN,1.831398740197353
74.0,6.0,22.120777130126953,19.611610412597656,-0.064,5.0,0.798,1.7681918907414147
75,6,22.331335067749023,28.19968032836914,0.0,1,NaN,1.9237867112446443
76.0,6.0,32.1660041809082,31.581275939941406,-0.532,3.0,0.588,2.125103846475331
77.0,6.0,23.59387969970703,35.57767105102539,-0.405,2.0,0.359,2.1948194449906664
78.0,6.0,20.98357391357422,32.25723648071289,0.076,6.0,0.884,1.8157750060567805
79.0,6.0,33.83636474609375,35.46820068359375,0.138,3.0,0.544,1.9437840216853992
80.0,6.0,23.518945693969727,39.394039154052734,0.295,2.0,0.279,1.997423814465121
81.0,7.0,22.45216941833496,33.0,0.099,4.0,0.732,3.141592653589793
82.0,7.0,20.571826934814453,36.200748443603516,-0.031,7.0,0.558,0.07677188517247413
83.0,5.0,20.124610900878906,20.613937377929688,-0.151,7.0,0.346,2.2655345611526223
84.0,8.0,19.6142578125,35.60874938964844,-0.263,2.0,2.955,2.4719537803996827
85.0,8.0,19.866910934448242,36.55613708496094,0.037,7.0,0.735,2.4719537138206555
86.0,6.0,15.45350456237793,16.970561981201172,-0.167,6.0,0.613,2.356194490192345
87.0,6.0,17.399999618530273,19.630229949951172,-0.187,2.0,0.169,2.512796418351302
88.0,6.0,22.79438018798828,29.399995803833008,0.052,5.0,1.006,2.49809150807632
89.0,6.0,25.631103515625,33.59364318847656,0.015,2.0,0.222,2.4837040466032763
90.0,6.0,17.677669525146484,29.00726318359375,-0.161,4.0,0.852,1.9693188096912426
91.0,6.0,18.363964080810547,33.11201477050781,-0.045,3.0,0.373,2.0516836244361274
92.0,6.0,22.344575881958008,33.0,0.172,5.0,0.868,1.5707963267948966
93,6,24.249282836914062,35.0,0.0,1,NaN,1.5707963267948966
94.0,7.0,19.712745666503906,30.394132614135742,-0.22,6.0,0.696,0.4423742598531588
95.0,6.0,17.0,29.065034866333008,0.107,5.0,0.711,1.6233793855764536
96.0,6.0,16.443843841552734,32.06088638305664,0.06,2.0,0.156,1.6233793855764536
97,6,16.0,15.45350456237793,0.0,1,NaN,1.7359450046821898
98.0,6.0,20.83698081970215,21.344436645507812,-0.279,3.0,0.359,1.7033478630053496
99.0,6.0,16.0,20.878803253173828,0.228,4.0,0.3,2.863292985466785
100,6,15.748537063598633,17.0,0.0,1,NaN,1.5707963267948966
101.0,6.0,22.823022842407227,24.838539123535156,0.192,3.0,0.345,2.4329663670424404
102.0,6.0,22.534164428710938,23.31041717529297,0.196,2.0,0.348,2.5672878234686034
103.0,6.0,20.590641021728516,31.249719619750977,0.089,2.0,0.239,1.4640606918881014
104.0,6.0,20.50609588623047,32.0,-0.059,2.0,0.389,2.49809150807632
105,7,22.127269744873047,28.39242172241211,0.0,1,NaN,0.11710874722119476
106.0,6.0,20.54878807067871,31.908321380615234,-0.511,2.0,0.189,0.29849894604293187
107.0,6.0,22.469135284423828,35.58256530761719,0.137,2.0,0.257,2.437098594368835
