CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
48.0,13.0,18.178848266601562,18.178848266601562,-0.053,5.0,0.424,2.6011730862304447
49.0,25.0,22.742708206176758,22.742708206176758,-0.007,4.0,0.861,2.55359012071789
50.0,23.0,21.1805419921875,21.1805419921875,-0.007,5.0,0.722,0.19739556394651794
51,19,21.91065788269043,21.91065788269043,0.0,1,NaN,2.55359012071789
52.0,23.0,25.272123336791992,25.272123336791992,-0.0,4.0,0.498,1.937970174578188
53.0,15.0,31.57408905029297,31.57408905029297,-0.117,3.0,0.538,2.48054946571305
54.0,23.0,26.63263702392578,26.63263702392578,-0.315,3.0,0.456,0.1651486778872935
55.0,23.0,16.12203598022461,16.12203598022461,-0.172,3.0,0.281,2.9996955691267906
56.0,25.0,19.922346115112305,19.922346115112305,-0.166,2.0,0.11,1.8925468662621197
57.0,25.0,20.124614715576172,20.124614715576172,-0.075,2.0,0.31,2.034443917435608
58.0,25.0,21.21320343017578,21.21320343017578,-0.151,2.0,0.354,2.356194490192345
59.0,25.0,18.0,18.0,-0.409,2.0,0.239,1.5707963267948966
60,15,22.092355728149414,22.092355728149414,0.0,1,NaN,1.7506498317333874
61,15,18.335756301879883,18.335756301879883,0.0,1,NaN,2.034443917435608
62,15,19.798988342285156,19.798988342285156,0.0,1,NaN,2.356194490192345
63,25,23.33452033996582,23.33452033996582,0.0,1,NaN,2.356194490192345
64,25,22.070741653442383,22.070741653442383,0.0,1,NaN,2.896614057551693
65,19,19.677398681640625,19.677398681640625,0.0,1,NaN,0.4636475906407117
66,25,23.33452033996582,23.33452033996582,0.0,1,NaN,2.356194490192345
67,23,20.789125442504883,20.789125442504883,0.0,1,NaN,0.571337469455596
68,23,17.20465087890625,17.20465087890625,0.0,1,NaN,0.6202494855101548
69,15,20.61493682861328,20.61493682861328,0.0,1,NaN,2.2455372840013803
70.0,13.0,21.476116180419922,25.45584487915039,-0.211,9.0,0.388,2.356194490192345
71.0,13.0,19.957603454589844,27.954269409179688,-0.355,5.0,0.274,2.6011730862304447
72.0,15.0,21.0190372467041,34.869449615478516,0.233,7.0,0.694,2.016901875072338
73.0,15.0,23.338546752929688,38.45821762084961,-0.182,6.0,0.636,1.9631365142472188
74.0,15.0,27.739665985107422,21.0190372467041,-0.333,2.0,0.374,2.034443917435608
75.0,15.0,18.0,22.469135284423828,0.042,7.0,0.435,1.9513026580749109
76,19,20.595279693603516,43.01142120361328,0.0,1,NaN,2.5244012759593764
77,19,24.589778900146484,27.72724151611328,0.0,1,NaN,2.677945096238595
78.0,23.0,17.190414428710938,35.457801818847656,0.063,4.0,0.596,2.4116930362548876
79.0,23.0,14.862703323364258,17.190414428710938,0.032,9.0,0.537,2.2974386983795534
80.0,23.0,25.0,20.238576889038086,-0.126,4.0,0.568,1.8925468662621197
81.0,23.0,23.318531036376953,21.466251373291016,-0.165,5.0,0.62,2.677945096238595
82.0,23.0,19.712745666503906,23.566600799560547,-0.128,5.0,0.722,3.0172376780690877
83.0,25.0,22.313274383544922,22.313274383544922,-0.143,6.0,0.733,1.8157750060567805
84.0,25.0,25.45584487915039,23.945661544799805,-0.507,3.0,0.868,1.8622531092568455
85.0,25.0,20.5060977935791,31.568601608276367,-0.463,5.0,0.85,1.8766751918240607
86.0,25.0,20.591259002685547,36.27999496459961,0.006,2.0,-0.091,1.8545904624313878
87.0,25.0,22.120777130126953,19.637731552124023,-0.289,5.0,0.781,1.7975951699019501
88,25,21.815996170043945,28.456119537353516,0.0,1,NaN,1.9100889419149032
89.0,15.0,20.615386962890625,31.529630661010742,-0.135,6.0,0.914,1.8157750060567805
90.0,15.0,34.152591705322266,34.918365478515625,0.053,3.0,0.526,1.9591150411326583
91,15,23.492835998535156,39.81052780151367,0.0,1,NaN,2.0032040724530837
92.0,13.0,19.23389434814453,19.798988342285156,-0.128,7.0,0.307,2.356194490192345
93.0,23.0,15.764815330505371,16.970561981201172,-0.132,3.0,0.259,2.356194490192345
94.0,23.0,27.251258850097656,19.415796279907227,-0.499,3.0,0.571,2.530866698716789
95,23,16.54690170288086,21.913467407226562,0.0,1,NaN,2.677945096238595
96.0,25.0,22.79438018798828,30.0,-0.004,5.0,0.974,2.49809150807632
97,25,25.631664276123047,33.0,0.0,1,NaN,2.49809150807632
98.0,15.0,22.307172775268555,32.13430404663086,0.022,5.0,0.869,1.6107750144829476
99.0,25.0,17.755088806152344,29.859107971191406,-0.25,4.0,0.871,1.9347752800869609
100.0,25.0,17.39252471923828,32.199378967285156,-0.211,2.0,0.312,2.034443917435608
101.0,23.0,19.766841888427734,29.42494010925293,-0.117,6.0,0.578,2.9849907920098637
102.0,15.0,17.0,28.0,-0.011,5.0,0.684,1.5707963267948966
103,15,15.885407447814941,32.049652099609375,0.0,1,NaN,1.6614562142227272
104.0,19.0,19.722335815429688,49.16215896606445,0.006,6.0,0.776,2.642245954458301
105.0,25.0,20.858062744140625,21.344436645507812,-0.21,2.0,0.252,1.7033478630053496
106.0,23.0,17.0,20.880096435546875,-0.025,3.0,0.276,2.843093707546861
107.0,25.0,23.400854110717773,25.489330291748047,0.115,2.0,0.282,2.4329663670424404
108.0,19.0,32.21253204345703,24.14039421081543,-0.492,3.0,0.601,2.761086322309779
109,19,23.852108001708984,32.21253204345703,0.0,1,NaN,0.07677189349485254
110,25,23.158926010131836,23.853668212890625,0.0,1,NaN,2.5672878234686034
111,15,20.586729049682617,31.325366973876953,0.0,1,NaN,1.480136464334201
112,25,20.50609588623047,32.18288040161133,0.0,1,NaN,2.47562341664473
113,15,22.469135284423828,34.96144104003906,0.0,1,NaN,2.4511461699077577
114,23,17.08397102355957,29.631202697753906,0.0,1,NaN,0.2606023801129429
