CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
35.0,25.0,24.0,24.0,0.321,5.0,0.533,1.5707963267948966
36,20,45.53765869140625,45.53765869140625,0.0,1,NaN,1.3597029935186378
37.0,29.0,18.64551544189453,18.64551544189453,-0.041,4.0,0.376,1.9756880923333031
38.0,30.0,18.0,18.0,0.096,5.0,0.355,1.5707963267948966
39.0,31.0,18.741485595703125,18.741485595703125,-0.054,7.0,0.615,1.4056475823285757
40.0,20.0,22.99462890625,22.99462890625,0.436,8.0,0.229,1.3521273654817985
41.0,32.0,24.694664001464844,24.694664001464844,0.064,3.0,0.482,2.31274361884813
42,33,25.0,25.0,0.0,1,NaN,1.5707963267948966
43.0,34.0,24.735614776611328,24.735614776611328,0.174,5.0,0.938,1.831398740197353
44,35,25.6201171875,25.6201171875,0.0,1,NaN,1.6814535413082392
45,36,27.216001510620117,27.216001510620117,0.0,1,NaN,1.6207547196476937
46.0,12.0,26.998689651489258,26.998689651489258,-0.387,3.0,1.185,2.4227626650628835
47.0,37.0,29.50241470336914,29.50241470336914,0.004,2.0,0.279,1.6879050740160915
48.0,38.0,32.48693084716797,32.48693084716797,-0.171,2.0,0.417,1.6902252615696602
49,39,34.04336166381836,34.04336166381836,0.0,1,NaN,2.383214922612289
50,40,29.698484420776367,29.698484420776367,0.0,1,NaN,2.356194490192345
51.0,14.0,19.126619338989258,19.126619338989258,-0.037,4.0,0.436,2.761086322309779
52.0,14.0,18.0,18.0,0.364,4.0,0.337,1.5707963267948966
53.0,37.0,23.18436622619629,23.18436622619629,0.243,4.0,0.498,1.6704649807883005
54.0,38.0,21.176597595214844,21.176597595214844,-0.141,4.0,0.497,2.4149503485841635
55.0,20.0,21.0,21.0,0.087,4.0,0.45,1.5707963267948966
56.0,14.0,20.055097579956055,20.055097579956055,0.456,4.0,0.554,1.9513027246539383
57.0,30.0,18.248287200927734,18.248287200927734,0.893,4.0,0.338,1.4056475823285757
58.0,25.0,25.0,25.0,-0.097,4.0,0.538,1.5707963267948966
59.0,41.0,22.53453826904297,22.53453826904297,-0.192,4.0,0.394,2.403777588862954
60.0,42.0,50.29878616333008,50.29878616333008,-0.049,4.0,1.007,2.320495414991078
61.0,43.0,19.40000343322754,19.40000343322754,0.067,4.0,0.39,2.2142974057293423
62.0,44.0,25.938390731811523,25.938390731811523,0.196,4.0,0.583,2.034443917435608
63.0,12.0,24.388431549072266,24.388431549072266,-0.121,3.0,0.466,2.485897093181929
64.0,12.0,22.127864837646484,22.127864837646484,0.203,3.0,0.406,1.9195673319715771
65.0,34.0,28.58026123046875,28.58026123046875,1.126,3.0,0.396,1.421906313941564
66.0,20.0,24.697479248046875,24.697479248046875,0.064,3.0,0.353,1.9513026580749109
67.0,31.0,22.0,22.0,0.529,2.0,0.133,1.5707963267948966
68.0,12.0,20.825326919555664,25.0,-0.195,5.0,0.398,1.5707963267948966
69.0,12.0,20.670452117919922,27.0,0.001,8.0,0.838,1.5707963267948966
70.0,12.0,31.049976348876953,30.0,-1.159,3.0,1.239,1.5707963267948966
71.0,12.0,27.609167098999023,33.2305908203125,0.052,3.0,0.497,1.665748023155066
72.0,14.0,21.344436645507812,32.20366668701172,-0.055,5.0,0.415,1.6421037882399347
73.0,14.0,21.0190372467041,34.5650749206543,0.038,5.0,0.409,1.6814535496306175
74.0,14.0,20.000003814697266,21.344436645507812,0.213,5.0,0.459,1.7033478630053496
75.0,14.0,18.357141494750977,23.492835998535156,0.346,4.0,0.332,1.7234456578429849
76,16,20.0,28.279918670654297,0.0,1,NaN,1.6951513272827368
77.0,14.0,18.0,20.647518157958984,0.338,5.0,0.457,1.4288992423318942
78.0,14.0,17.0,24.152748107910156,0.148,4.0,0.508,1.49948885702748
79.0,20.0,21.0,23.0,-0.281,5.0,0.501,1.5707963267948966
80.0,20.0,21.180543899536133,26.0,0.095,4.0,0.508,1.5707963267948966
81,25,22.539567947387695,34.05664825439453,0.0,1,NaN,1.5232132281242874
82.0,14.0,18.859806060791016,20.808326721191406,-0.122,4.0,0.406,2.5213431015006114
83.0,25.0,25.15020751953125,27.202943801879883,0.316,4.0,0.553,1.2722973807519649
84.0,20.0,23.645538330078125,23.645538330078125,-0.424,5.0,1.064,1.2847448625289406
85.0,20.0,27.180307388305664,26.617612838745117,0.304,3.0,0.643,1.414194465214967
86.0,30.0,18.331636428833008,18.577085494995117,0.443,4.0,0.383,1.7359450046821898
87.0,31.0,19.63220977783203,20.130456924438477,0.323,2.0,0.317,1.3258177307567967
88.0,34.0,24.284706115722656,27.652374267578125,0.618,3.0,0.495,1.7681918907414147
89.0,12.0,25.043960571289062,31.340559005737305,0.756,3.0,0.437,2.158798926245827
90.0,37.0,21.0,32.28922653198242,0.248,4.0,0.413,1.647568220289749
91.0,38.0,23.0,36.65380096435547,0.171,4.0,0.574,1.729451585443818
